Time,1 LVL TZ: Zone Lights Electricity Rate (W) - Hourly,2 LVL TZ: Zone Lights Electricity Rate (W) - Hourly,1 LVL TZ: Zone Electric Equipment Electricity Rate (W) - Hourly,2 LVL TZ: Zone Electric Equipment Electricity Rate (W) - Hourly,CONST SPD FAN: Fan Electricity Rate (W) - Hourly,CONST SPD FAN 1: Fan Electricity Rate (W) - Hourly,FAN CONSTANT VOLUME 1: Fan Electricity Rate (W) - Hourly,1 SPD DX CLG COIL: Cooling Coil Electricity Rate (W) - Hourly,1 SPD DX CLG COIL 1: Cooling Coil Electricity Rate (W) - Hourly,COIL COOLING DX SINGLE SPEED 1: Cooling Coil Electricity Rate (W) - Hourly,PUMP CONSTANT SPEED 1: Pump Electricity Rate (W) - Hourly
31 Jul 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,83.43685726971874,0,0,32.24248204999236
31 Jul 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,160.57581569236288,0,0,1.074749401666412
31 Jul 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,129.98442973280456,0,0,7.164996011109413
31 Jul 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,156.12215782080258,0,0,0
31 Jul 21:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,2061.3708958156353,0,0,0
31 Jul 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,1150.3972597097356,0,0,0
31 Jul 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,1069.5781466305846,0,0,32.24248204999236
01 Aug 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,885.7206532719451,0,0,32.24248204999236
01 Aug 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,743.0368148711432,0,0,0
01 Aug 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,674.6094274314477,0,0,0
01 Aug 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,632.9550496736074,0,0,0
01 Aug 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,609.1634886202261,0,0,0
01 Aug 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,591.0106764990169,0,0,32.24248204999236
01 Aug 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,563.6402218916646,0,0,0
01 Aug 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,484.55995163296006,0,0,0
01 Aug 08:00,75,37.5,0,0,204.85268064028358,0,97.14285714285717,484.475907407306,0,0,6.717183760415075
01 Aug 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028355,0,0,208.55398645639437,0,0,32.24248204999236
01 Aug 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,84.22697042642196,0,0,32.24248204999236
01 Aug 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,104.35668056388168,0,0,32.24248204999236
01 Aug 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,113.12477950131044,0,0,32.24248204999236
01 Aug 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,110.35579452964278,0,0,32.24248204999236
01 Aug 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,107.71377776974019,0,0,32.24248204999236
01 Aug 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,112.57501615196435,0,0,32.24248204999236
01 Aug 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,110.4324598978962,0,0,32.24248204999236
01 Aug 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,104.72075244338107,0,0,32.24248204999236
01 Aug 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,146.78894177314086,0,0,1.6121241024996182
01 Aug 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,124.94424999719284,0,0,0
01 Aug 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,138.08750713019285,0,0,0
01 Aug 21:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.1428571428571,2087.2445998998082,0,245.7542557299852,0
01 Aug 22:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,846.2358440331737,0,144.69366324248844,0
01 Aug 23:00,900,37.5,8.76605952838605,0,204.85268064028347,0,97.14285714285711,966.3967236356171,0,24.595048827624712,32.242482049992354
02 Aug 00:00,75,37.5,8.76605952838605,0,204.8526806402837,0,97.14285714285721,733.1582129442603,0,0,32.24248204999239
02 Aug 01:00,0,0,0,0,204.85268064028352,0,97.14285714285712,761.5761967054767,0,0,0
02 Aug 02:00,0,0,0,0,204.85268064028352,0,97.14285714285712,647.7903198776622,0,0,0
02 Aug 03:00,0,0,0,0,204.85268064028352,0,97.14285714285712,570.718735046687,0,0,0
02 Aug 04:00,0,0,0,0,204.85268064028352,0,97.14285714285712,507.9260957663314,0,0,0
02 Aug 05:00,0,0,0,0,204.85268064028352,0,97.14285714285712,529.5996499323159,0,0,32.24248204999236
02 Aug 06:00,0,0,0,0,204.85268064028352,0,97.14285714285712,497.7883797707596,0,0,0
02 Aug 07:00,0,0,0,0,204.85268064028352,0,97.14285714285712,521.4678573211131,0,0,0
02 Aug 08:00,0,0,0,0,204.85268064028355,0,97.14285714285712,530.7513148967681,0,0,9.212137728569246
02 Aug 09:00,100,870,0,125,204.85268064028355,0,97.14285714285712,489.5509774995812,0,0,32.24248204999236
02 Aug 10:00,100,870,0,125,204.85268064028352,0,97.14285714285712,637.935752140021,0,0,32.24248204999236
02 Aug 11:00,100,870,0,125,204.85268064028352,0,97.14285714285712,627.90433586201,0,0,32.24248204999236
02 Aug 12:00,1037.5,870,0,125,204.85268064028355,0,97.14285714285712,846.7247154746843,0,25.240577205408538,32.24248204999236
02 Aug 13:00,1262.5,870,2520,125,204.85268064028352,0,97.14285714285712,1775.3338061015268,0,70.31731297317941,32.24248204999236
02 Aug 14:00,362.5,870,5020,125,204.85268064028355,0,97.14285714285712,2666.700818770762,0,108.26277561276403,32.24248204999236
02 Aug 15:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,2670.8797245736173,0,139.69738723913864,32.24248204999236
02 Aug 16:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,2675.9600381075284,0,172.76215559279922,32.24248204999236
02 Aug 17:00,137.5,870,0,125,204.85268064028355,0,97.14285714285715,406.2476146350828,0,183.90822159976935,32.24248204999236
02 Aug 18:00,1037.5,870,5000,125,204.85268064028352,0,97.14285714285712,2676.5233108748685,0,176.72452245431487,21.49498803332824
02 Aug 19:00,1037.5,870,5000,125,204.85268064028355,0,97.14285714285712,2675.3382052553993,0,169.60240433092753,32.24248204999236
02 Aug 20:00,137.5,870,5000,125,204.85268064028352,0,97.14285714285712,2287.1150254110257,0,142.16966058085063,8.06062051249809
02 Aug 21:00,37.5,0,5000,0,204.85268064028355,0,97.14285714285712,2481.6999935393465,0,99.94232053442067,0
02 Aug 22:00,37.5,0,0,0,204.85268064028355,0,97.14285714285712,510.09618672449,0,57.85049857295826,0
02 Aug 23:00,37.5,0,5000,0,204.85268064028352,0,97.14285714285712,2653.818010963288,0,10.850672689427062,32.24248204999236
03 Aug 00:00,37.5,0,5000,0,204.85268064028352,0,97.14285714285712,2656.1235653636318,0,0,32.24248204999236
03 Aug 01:00,0,0,0,0,204.85268064028355,0,97.14285714285712,222.15164345285282,0,0,0
03 Aug 02:00,0,0,0,0,204.85268064028352,0,97.14285714285712,439.52427189373293,0,0,0
03 Aug 03:00,0,0,0,0,204.85268064028352,0,97.14285714285712,510.7066837061255,0,0,0
03 Aug 04:00,0,0,0,0,204.85268064028352,0,97.14285714285712,555.805825599611,0,0,0
03 Aug 05:00,0,0,0,0,204.85268064028352,0,97.14285714285712,545.7873150642126,0,0,32.24248204999236
03 Aug 06:00,0,0,0,0,204.85268064028352,0,97.14285714285712,515.0249864058575,0,0,0
03 Aug 07:00,0,0,0,0,204.85268064028352,0,97.14285714285712,497.67984750769034,0,0,0
03 Aug 08:00,0,0,0,0,204.85268064028352,0,97.14285714285712,741.2800006188876,0,0,7.676781440474372
03 Aug 09:00,100,870,0,125,204.85268064028355,0,97.14285714285712,506.8072378108612,0,0,32.24248204999236
03 Aug 10:00,100,870,0,125,204.85268064028358,0,97.14285714285717,675.7694352867505,0,0,32.24248204999237
03 Aug 11:00,100,870,0,125,204.85268064028364,0,97.14285714285718,583.3563824252097,0,0,32.24248204999238
03 Aug 12:00,1037.5,870,0,125,204.85268064028364,0,97.14285714285721,1060.8316098319026,0,17.554227845141924,32.24248204999238
03 Aug 13:00,1262.5,870,2520,125,204.85268064028347,0,97.14285714285711,1826.6856258802952,0,77.35111872653724,32.242482049992354
03 Aug 14:00,362.5,870,5020,125,204.85268064028355,0,97.14285714285712,2663.6167433726546,0,83.60678114611028,32.24248204999236
03 Aug 15:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,2660.0675892166696,0,44.321215217282486,32.24248204999236
03 Aug 16:00,362.5,870,5020,125,204.85268064028352,0,97.14285714285712,2657.651019873038,0,7.44694978701992,32.24248204999236
03 Aug 17:00,137.5,870,0,125,204.85268064028355,0,97.14285714285712,470.76644058880476,0,0,32.24248204999236
03 Aug 18:00,1037.5,870,5000,125,204.85268064028355,0,97.14285714285712,2657.649602867922,0,5.087770691290252,32.24248204999236
03 Aug 19:00,1037.5,870,5000,125,204.85268064028355,0,97.14285714285712,2658.176390714571,0,16.63647233662921,10.747494016664119
03 Aug 20:00,137.5,870,5000,125,204.85268064028352,0,97.14285714285712,2657.890611988853,0,10.430311832598486,0
03 Aug 21:00,37.5,0,5000,0,204.85268064028364,0,97.14285714285715,2028.4707777836127,0,0,0
03 Aug 22:00,37.5,0,0,0,204.85268064028355,0,97.14285714285712,378.6057089034975,0,0,0
03 Aug 23:00,37.5,0,5000,0,204.85268064028355,0,97.14285714285712,2577.8927399398203,0,0,32.24248204999236
04 Aug 00:00,37.5,0,5000,0,204.85268064028364,0,97.14285714285718,2070.0448946905217,0,0,32.242482049992375
04 Aug 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,515.7283120432515,0,0,0
04 Aug 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,571.8310230675271,0,0,0
04 Aug 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,609.87179013765,0,0,0
04 Aug 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,632.9211285316395,0,0,0
04 Aug 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,633.7451776141648,0,0,32.24248204999236
04 Aug 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,630.3658878527284,0,0,0
04 Aug 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,630.5427788048781,0,0,0
04 Aug 08:00,75,37.5,0,0,204.85268064028355,0,97.14285714285712,657.8869544089949,0,0,0
04 Aug 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,141.7423928811164,0,0,32.24248204999236
04 Aug 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,80.14445012976232,0,0,32.24248204999236
04 Aug 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,97.92950624906132,0,0,32.24248204999236
04 Aug 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,108.29846738108101,0,0,32.24248204999236
04 Aug 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,108.00353974737358,0,0,32.24248204999236
04 Aug 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,101.97085507916229,0,0,32.24248204999236
04 Aug 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,100.80419800053888,0,0,32.24248204999236
04 Aug 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,97.21916521915132,0,0,32.24248204999236
04 Aug 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,92.22918989218836,0,0,32.24248204999236
04 Aug 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,148.6543783632976,0,0,1.074749401666412
04 Aug 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,136.32708266068775,0,0,0
04 Aug 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,151.50241518677046,0,0,0
04 Aug 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285715,2252.1965058065057,0,0,0
04 Aug 22:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,1223.2510342462117,0,0,0
04 Aug 23:00,900,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,1317.8329157332632,0,0,32.24248204999236
05 Aug 00:00,75,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,1359.126871977369,0,0,32.24248204999236
05 Aug 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1382.323284277344,0,0,0
05 Aug 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1250.3977811837156,0,0,0
05 Aug 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1133.156578691646,0,0,0
05 Aug 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1043.7858070689201,0,0,0
05 Aug 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,941.8798935896526,0,0,32.24248204999236
05 Aug 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,828.4985871235968,0,0,0
05 Aug 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,738.1694892376348,0,0,0
05 Aug 08:00,75,37.5,0,0,204.85268064028352,0,97.14285714285712,552.98198490829,0,0,0
05 Aug 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028355,0,0,135.55294559491315,0,0,32.24248204999237
05 Aug 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,77.73011673747521,0,0,32.24248204999236
05 Aug 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,90.76012574621423,0,0,32.24248204999236
05 Aug 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,96.26379403984875,0,0,32.24248204999236
05 Aug 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,93.25058344361662,0,0,32.24248204999236
05 Aug 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,89.53549182181568,0,0,32.24248204999236
05 Aug 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,91.78672313811728,0,0,32.24248204999236
05 Aug 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,89.91261392283677,0,0,32.24248204999236
05 Aug 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,84.15574949353326,0,0,32.24248204999236
05 Aug 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,139.03010840393142,0,0,1.074749401666412
05 Aug 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,115.23610877613795,0,0,8.956245013886766
05 Aug 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,131.06817512422484,0,0,0
05 Aug 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285715,2330.8839391097317,0,9.034726057965203,0
05 Aug 22:00,0,37.5,8.76605952838605,0,204.8526806402837,0,97.14285714285722,1140.4170564347314,0,0,0
05 Aug 23:00,900,37.5,8.76605952838605,0,204.85268064028358,0,97.14285714285718,1231.187088898985,0,0,32.24248204999238
06 Aug 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,888.4722150429656,0,0,32.24248204999236
06 Aug 01:00,0,37.5,0,0,204.85268064028375,0,97.14285714285727,747.9867120378117,0,0,0
06 Aug 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285711,767.691672799568,0,0,0
06 Aug 03:00,0,37.5,0,0,204.85268064028355,0,97.14285714285712,805.3016192253812,0,0,0
06 Aug 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,801.7070299489945,0,0,0
06 Aug 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,794.4939354151529,0,0,32.24248204999236
06 Aug 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,788.6870152446728,0,0,0
06 Aug 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,791.7917180449684,0,0,0
06 Aug 08:00,75,37.5,0,0,204.85268064028352,0,97.14285714285712,680.9698669917516,0,0,0
06 Aug 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028355,0,0,145.03697763734638,0,0,32.24248204999237
06 Aug 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,75.86105445900183,0,0,32.24248204999236
06 Aug 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,93.93930602987886,0,0,32.24248204999236
06 Aug 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,102.96412988900055,0,0,32.24248204999236
06 Aug 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,98.86300211351345,0,0,32.24248204999236
06 Aug 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,91.48407450664429,0,0,32.24248204999236
06 Aug 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,90.80689677343025,0,0,32.24248204999236
06 Aug 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,86.37718594644953,0,0,32.24248204999236
06 Aug 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,85.98551606428053,0,0,32.24248204999236
06 Aug 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,142.90778415009433,0,0,0.537374700833206
06 Aug 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,118.72880306247573,0,0,7.164996011109413
06 Aug 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,100.57855932823979,0,0,0
06 Aug 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285715,2385.35602984569,0,0,0
06 Aug 22:00,0,37.5,8.76605952838605,0,204.85268064028358,0,97.14285714285717,1214.7879146545752,0,0,0
06 Aug 23:00,900,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285715,1280.2363384074806,0,0,32.24248204999237
07 Aug 00:00,75,37.5,8.76605952838605,0,204.85268064028347,0,97.14285714285711,1202.6161032810087,0,0,32.242482049992354
07 Aug 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1275.3219114718802,0,0,0
07 Aug 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1176.4269037612055,0,0,0
07 Aug 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1081.1657496287837,0,0,0
07 Aug 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1004.4687318622683,0,0,0
07 Aug 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,964.9781669498379,0,0,32.24248204999236
07 Aug 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,928.6356913103791,0,0,0
07 Aug 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,911.4187954007075,0,0,0
07 Aug 08:00,75,37.5,0,0,204.85268064028352,0,97.14285714285712,722.5697415217259,0,0,0
07 Aug 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028355,0,0,135.06191377265432,0,0,32.24248204999237
07 Aug 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,75.3079497711359,0,0,32.24248204999236
07 Aug 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,88.33790573669273,0,0,32.24248204999236
07 Aug 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,92.25318203652068,0,0,32.24248204999236
07 Aug 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,87.76731010374537,0,0,32.24248204999236
07 Aug 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,83.32007536477066,0,0,32.24248204999236
07 Aug 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,84.92591436409559,0,0,32.24248204999236
07 Aug 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,81.37527282509407,0,0,32.24248204999236
07 Aug 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,78.97767448040639,0,0,32.24248204999236
07 Aug 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,135.2678878534215,0,0,0
07 Aug 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,109.61397418168809,0,0,5.37374700833206
07 Aug 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028358,0,0,108.21102886374943,0,0,0
07 Aug 21:00,0,37.5,8.76605952838605,0,204.85268064028358,0,97.14285714285717,2337.7451309328912,0,0,0
07 Aug 22:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285715,1188.181765249826,0,0,0
07 Aug 23:00,900,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,1235.6867194892804,0,0,32.24248204999236
08 Aug 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,1184.0235459272383,0,0,32.24248204999236
08 Aug 01:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1175.3815563843107,0,0,0
08 Aug 02:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1134.1972511811248,0,0,0
08 Aug 03:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1097.8412653442308,0,0,0
08 Aug 04:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,1082.9956603468308,0,0,0
08 Aug 05:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,852.4881027193569,0,0,32.24248204999236
08 Aug 06:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,585.9878125552508,0,0,0
08 Aug 07:00,0,37.5,0,0,204.85268064028352,0,97.14285714285712,348.80419786893003,0,0,0
08 Aug 08:00,75,37.5,0,0,204.85268064028355,0,97.14285714285712,679.6017601330467,0,0,12.896992819996944
08 Aug 09:00,941.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,146.71850665385568,0,0,32.24248204999236
08 Aug 10:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,59.74910446502391,0,0,32.24248204999236
08 Aug 11:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,73.19798432379115,0,0,32.24248204999236
08 Aug 12:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,85.17562939008263,0,0,32.24248204999236
08 Aug 13:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,88.96896392957281,0,0,32.24248204999236
08 Aug 14:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,89.61528482966764,0,0,32.24248204999236
08 Aug 15:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,88.99281899649196,0,0,32.24248204999236
08 Aug 16:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,77.76892477144095,0,0,32.24248204999236
08 Aug 17:00,41.5261598103294,380.0908184352175,0,51.907699762911754,204.85268064028352,0,0,82.67560385275071,0,0,32.24248204999236
08 Aug 18:00,1016.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,162.82935932766816,0,0,0.537374700833206
08 Aug 19:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028355,0,0,139.98971061004121,0,0,32.24248204999236
08 Aug 20:00,41.5261598103294,380.0908184352175,5000,51.907699762911754,204.85268064028352,0,0,133.87093333102715,0,0,5.37374700833206
08 Aug 21:00,0,37.5,8.76605952838605,0,204.85268064028355,0,97.14285714285712,2260.1948695957726,0,0,0
08 Aug 22:00,0,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,1426.2160250923046,0,0,0
08 Aug 23:00,900,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,1324.8329969958686,0,0,32.24248204999236
09 Aug 00:00,75,37.5,8.76605952838605,0,204.85268064028352,0,97.14285714285712,1198.8314922522338,0,0,32.24248204999236
09 Aug 01:00,0,0,0,0,204.85268064028352,0,97.14285714285712,940.8282475453516,0,0,0
09 Aug 02:00,0,0,0,0,204.85268064028358,0,97.14285714285717,668.1267880142078,0,0,0
09 Aug 03:00,0,0,0,0,204.85268064028355,0,97.14285714285715,689.109435872269,0,0,0
09 Aug 04:00,0,0,0,0,204.85268064028358,0,97.14285714285717,546.0056739692727,0,0,0
09 Aug 05:00,0,0,0,0,204.85268064028355,0,97.14285714285712,461.53079500849134,0,0,32.24248204999236
09 Aug 06:00,0,0,0,0,204.85268064028352,0,97.14285714285712,532.8421292974393,0,0,0
09 Aug 07:00,0,0,0,0,204.85268064028355,0,97.14285714285712,547.9591501509332,0,0,0
09 Aug 08:00,0,0,0,0,204.85268064028352,0,97.14285714285712,1071.5887725750129,0,0,32.24248204999236
09 Aug 09:00,100,870,0,125,204.85268064028364,0,97.14285714285717,607.5587423539542,0,0,32.24248204999237
09 Aug 10:00,100,870,0,125,204.85268064028355,0,97.14285714285712,0,0,0,32.24248204999236
09 Aug 11:00,100,870,0,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
09 Aug 12:00,1037.5,870,0,125,204.85268064028355,0,97.14285714285712,221.0828003339823,0,0,32.24248204999236
09 Aug 13:00,1262.5,870,2520,125,204.85268064028352,0,97.14285714285712,1238.5240040754418,0,0,32.24248204999236
09 Aug 14:00,362.5,870,5020,125,204.85268064028355,0,97.14285714285717,1667.8176403853504,0,0,32.24248204999237
09 Aug 15:00,362.5,870,5020,125,204.85268064028347,0,97.14285714285711,1656.0043582737544,0,0,32.242482049992354
09 Aug 16:00,362.5,870,5020,125,204.85268064028347,0,97.14285714285711,1658.52153427814,0,0,32.242482049992354
09 Aug 17:00,137.5,870,0,125,204.85268064028352,0,97.14285714285712,0,0,0,32.24248204999236
09 Aug 18:00,1037.5,870,5000,125,204.85268064028355,0,97.14285714285715,2058.267002307942,0,0,8.956245013886766
09 Aug 19:00,1037.5,870,5000,125,204.85268064028355,0,97.14285714285712,2053.348612162694,0,0,0
09 Aug 20:00,137.5,870,5000,125,204.85268064028364,0,97.14285714285721,1506.1468352080028,0,0,0
09 Aug 21:00,37.5,0,5000,0,204.85268064028358,0,97.14285714285718,1701.552555650537,0,0,0
09 Aug 22:00,37.5,0,0,0,204.85268064028358,0,97.14285714285715,814.8263797647011,0,0,0
09 Aug 23:00,37.5,0,5000,0,204.85268064028358,0,97.14285714285718,1609.0453747392658,0,0,32.24248204999238
10 Aug 00:00,37.5,0,5000,0,204.85268064028358,0,97.14285714285718,1723.1568632242434,0,0,32.24248204999238
10 Aug 01:00,0,0,0,0,204.85268064028355,0,97.14285714285715,594.5735310620156,0,0,0
