Time,600 GAL WATER HEATER - 600 KBTU/HR: Water Heater Heating Rate (W) - Hourly,COIL HEATING GAS 1: Heating Coil NaturalGas Rate (W) - Hourly,1 SPD DX CLG COIL: Cooling Coil Total Cooling Rate (W) - Hourly,1 SPD DX CLG COIL 1: Cooling Coil Total Cooling Rate (W) - Hourly,COIL COOLING DX SINGLE SPEED 1: Cooling Coil Total Cooling Rate (W) - Hourly
11 Jun 02:00,0,1884.2965279735636,2174.829093739894,0,0
11 Jun 03:00,0,1966.828785820583,2289.2353680682895,0,0
11 Jun 04:00,0,2049.319884581875,2165.2020837196187,0,0
11 Jun 05:00,1798.5239551011107,1926.6005240112602,2006.6813117227387,0,0
11 Jun 06:00,0,1669.1340945316078,1805.7651297259663,0,0
11 Jun 07:00,0,1408.0561715563908,2002.9230835119404,0,0
11 Jun 08:00,0,1052.3416134932297,1245.069386996104,0,0
11 Jun 09:00,12561.04640598739,0,394.6445512905222,0,0
11 Jun 10:00,17920.490133187803,0,216.98689197604412,0,0
11 Jun 11:00,17996.545834491146,0,245.34597844467453,0,0
11 Jun 12:00,18822.957900647798,0,257.4803857762243,0,0
11 Jun 13:00,0,0,250.71137371963846,0,0
11 Jun 14:00,0,0,254.93102690878925,0,0
11 Jun 15:00,0,0,265.7867135282276,0,0
11 Jun 16:00,0,0,262.41332788352815,0,0
11 Jun 17:00,0,0,256.3826398953614,0,0
11 Jun 18:00,0,0,399.1898689911815,0,0
11 Jun 19:00,2699.8480576872776,0,356.5134149625374,0,0
11 Jun 20:00,0,0,376.49587483092705,0,0
11 Jun 21:00,0,578.2907974418277,7029.913467450511,0,0
11 Jun 22:00,0,599.6748045090953,2615.1786305918836,0,0
11 Jun 23:00,0,851.6207809716858,3302.460950730667,0,0
12 Jun 00:00,0,1267.946637452974,3733.2216004453353,0,0
12 Jun 01:00,0,1683.7240612964106,4094.6247188242273,0,0
12 Jun 02:00,0,1832.5268633921823,3823.65917283447,0,0
12 Jun 03:00,0,1790.7885098332947,3470.9202929428625,0,0
12 Jun 04:00,0,1749.0869088720563,3238.6566116522754,0,0
12 Jun 05:00,8086.102367570671,1621.105601201184,2812.9225868253,0,0
12 Jun 06:00,0,1431.4923607681324,2374.95372034905,0,0
12 Jun 07:00,0,1242.3987878723624,2012.5548474454654,0,0
12 Jun 08:00,0,935.1151248898977,1939.9627292616187,0,0
12 Jun 09:00,9859.036814439567,0,338.4799281536674,0,0
12 Jun 10:00,18861.501246445332,0,197.8879600530096,0,0
12 Jun 11:00,17958.530584834243,0,238.1451834597249,0,0
12 Jun 12:00,18847.143873510417,0,255.18242852059294,0,0
12 Jun 13:00,5396.570147624059,0,249.43872256019145,0,0
12 Jun 14:00,0,0,242.2519461028495,0,0
12 Jun 15:00,0,0,253.6699727374322,0,0
12 Jun 16:00,0,0,250.02143426307927,0,0
12 Jun 17:00,0,0,242.15416948393087,0,0
12 Jun 18:00,0,0,413.73059219640965,0,0
12 Jun 19:00,3597.9325479631534,0,333.08179050276254,0,0
12 Jun 20:00,0,0,408.46118057036193,0,0
12 Jun 21:00,0,0,8887.950655070981,0,985.2042309107904
12 Jun 22:00,0,0,4170.091263582587,0,777.1646332045348
12 Jun 23:00,0,0,4265.83216889395,0,449.1472363993982
13 Jun 00:00,0,37.89382739930481,3178.6057854415,0,68.9149455415024
13 Jun 01:00,0,394.0432044050155,2395.835683394785,0,0
13 Jun 02:00,0,568.5046445457273,2293.420629417976,0,0
13 Jun 03:00,0,569.0207898348641,2274.704318873041,0,0
13 Jun 04:00,0,569.5628697007093,2260.5355245826618,0,0
13 Jun 05:00,0,471.9491266330436,2000.3755380987402,0,0
13 Jun 06:00,0,316.41548717220104,2038.274394762947,0,0
13 Jun 07:00,0,157.44783159188907,2345.827405629168,0,0
13 Jun 08:00,0,8.21827670691305,3089.362685153341,0,55.11342654754237
13 Jun 09:00,8950.1044665678,0,423.8093423366867,0,0
13 Jun 10:00,17996.810236502464,0,266.9857380811306,0,0
13 Jun 11:00,18823.231430090298,0,287.4341574938444,0,0
13 Jun 12:00,17982.82150298118,0,294.6941777167214,0,0
13 Jun 13:00,0,0,277.3858600778465,0,0
13 Jun 14:00,0,0,260.02615896675354,0,0
13 Jun 15:00,0,0,247.41720795666095,0,0
13 Jun 16:00,0,0,220.16371327818982,0,0
13 Jun 17:00,0,0,226.07457983376605,0,0
13 Jun 18:00,0,0,473.88176189139176,0,0
13 Jun 19:00,0,0,350.59038987204195,0,0
13 Jun 20:00,0,0,373.35068297961834,0,0
13 Jun 21:00,0,72.73759739176234,10243.235475579868,0,19.54780818861353
13 Jun 22:00,0,400.57751529952355,5493.006872721242,0,0
13 Jun 23:00,0,597.6916516922373,5576.147268485981,0,0
14 Jun 00:00,0,681.4259801217055,3983.217728399073,0,0
14 Jun 01:00,0,765.0298896996113,3089.6200360203597,0,0
14 Jun 02:00,0,860.6494925781922,3192.6742857661907,0,0
14 Jun 03:00,0,952.7427062160101,3274.0992544362903,0,0
14 Jun 04:00,0,1048.1246322338409,3306.620801706216,0,0
14 Jun 05:00,8086.054519954548,1030.0535190246048,2982.351565743845,0,0
14 Jun 06:00,0,912.6662304887712,2604.4706789781408,0,0
14 Jun 07:00,0,798.8535231957011,2339.130474265108,0,0
14 Jun 08:00,0,694.0601407619544,2651.1453275394065,0,0
14 Jun 09:00,8926.37501769744,589.4686393746941,2229.4939717616485,0,0
14 Jun 10:00,12560.35897163033,484.9372995085028,2772.6166110662634,0,0
14 Jun 11:00,12495.398280966923,513.8875600050577,1801.0889126288457,0,0
14 Jun 12:00,8028.181908600837,650.0740813756535,3278.6579056995743,0,0
14 Jun 13:00,0,782.4405132257558,6570.049931705224,0,0
14 Jun 14:00,0,881.9535723687601,7087.557816083863,0,0
14 Jun 15:00,0,976.2108866298883,7306.980855225583,0,0
14 Jun 16:00,0,1066.833286457229,7227.4462856928585,0,0
14 Jun 17:00,0,1149.6980721080636,1714.3965175715841,0,0
14 Jun 18:00,0,1221.1951996188945,8958.523809258286,0,0
14 Jun 19:00,5397.69400241589,1296.1727011082728,8170.39451474652,0,0
14 Jun 20:00,0,1379.4859592377634,6721.660788108128,0,0
14 Jun 21:00,0,1462.4371610775358,6803.75989776749,0,0
14 Jun 22:00,0,1545.2637325441801,3476.056341754289,0,0
14 Jun 23:00,0,1603.9973699452776,6234.424422197495,0,0
15 Jun 00:00,0,1657.5762320279164,6238.956349139266,0,0
15 Jun 01:00,0,1707.708876375091,3572.163650511289,0,0
15 Jun 02:00,0,1749.2361131189944,3113.5277207352087,0,0
15 Jun 03:00,0,1790.92322681473,2907.4484828183136,0,0
15 Jun 04:00,0,1832.5678215384262,2197.041890119804,0,0
15 Jun 05:00,2697.075647213253,1886.280852772107,2003.6242623079304,0,0
15 Jun 06:00,0,1936.5176352227556,2044.1225622686213,0,0
15 Jun 07:00,0,1978.2090377636648,1695.4532162935245,0,0
15 Jun 08:00,0,2019.4955329448014,1964.3904622565808,0,0
15 Jun 09:00,11624.454292878881,2048.3854359405495,1756.5267721717612,0,0
15 Jun 10:00,11624.473834856743,2080.703349675958,0,0,0
15 Jun 11:00,18823.18242754416,2122.28702988335,0,0,0
15 Jun 12:00,10724.315068970716,2152.190956686912,1928.3176983392277,0,0
15 Jun 13:00,899.6217214465211,2185.39944814642,4441.260071561078,0,0
15 Jun 14:00,0,2190.2705827202717,5198.514849945037,0,0
15 Jun 15:00,0,2168.96395487173,5884.551235544226,0,0
15 Jun 16:00,0,2147.7800349113854,5921.779615252023,0,0
15 Jun 17:00,0,2126.9364070520814,0,0,0
15 Jun 18:00,0,2118.5322257164357,7258.338531419151,0,0
15 Jun 19:00,0,2106.643544454281,7322.8862617712075,0,0
15 Jun 20:00,0,2134.6274983512576,5376.804508884578,0,0
15 Jun 21:00,0,2209.318364368727,6441.963017877068,0,0
15 Jun 22:00,0,2280.7461985764317,2205.3610618998196,0,0
15 Jun 23:00,0,2319.171665115741,6000.29055796083,0,0
16 Jun 00:00,0,2352.064960932076,6166.552595290045,0,0
16 Jun 01:00,0,2381.347030172462,1266.6808450591345,0,0
16 Jun 02:00,0,2462.467157851342,1096.229095920263,0,0
16 Jun 03:00,0,2598.786776056642,1048.7197631608913,0,0
16 Jun 04:00,0,2731.615115614861,626.8491391898987,0,0
16 Jun 05:00,8085.994005837379,2807.1656714787364,535.3682873162497,0,0
16 Jun 06:00,0,2859.917436513548,758.8293669933915,0,0
16 Jun 07:00,0,2909.2227339334986,403.2105441819478,0,0
16 Jun 08:00,0,2926.189869052741,181.85290083369478,0,0
16 Jun 09:00,12556.976341741363,0,313.8804417544434,0,0
16 Jun 10:00,18859.289859570083,0,82.60669957032533,0,0
16 Jun 11:00,17920.693163545613,0,157.8058859580941,0,0
16 Jun 12:00,17996.74262730547,0,227.8295140579318,0,0
16 Jun 13:00,0,0,211.54417972774976,0,0
16 Jun 14:00,0,0,226.059080150845,0,0
16 Jun 15:00,0,0,256.2229917230266,0,0
16 Jun 16:00,0,0,217.14311740899288,0,0
16 Jun 17:00,0,0,230.77000819599948,0,0
16 Jun 18:00,0,0,434.73593662778285,0,0
16 Jun 19:00,0,0,366.67781937296877,0,0
16 Jun 20:00,0,0,339.64515442286023,0,0
16 Jun 21:00,0,1897.1077540738668,5065.886751791392,0,0
16 Jun 22:00,0,1992.3015267044077,1645.368248725732,0,0
16 Jun 23:00,0,2192.7835876079057,2106.1801750970417,0,0
17 Jun 00:00,0,2450.3011687499584,1468.4861788773787,0,0
17 Jun 01:00,0,2711.178373328729,137.1049035444692,0,0
17 Jun 02:00,0,2847.33546857373,333.49808746174307,0,0
17 Jun 03:00,0,2888.5818502350758,111.71992291309914,0,0
17 Jun 04:00,0,2929.7850368559543,59.24864722034007,0,0
17 Jun 05:00,8086.055230222686,2886.438639558491,65.15141937250527,0,0
17 Jun 06:00,0,2770.8038732300543,209.36558406920753,0,0
17 Jun 07:00,0,2658.565144840767,370.91999628539185,0,0
17 Jun 08:00,7141.413378075107,2422.153236403269,1441.5332441451235,0,0
17 Jun 09:00,16176.205368549665,0,356.67450175967934,0,0
17 Jun 10:00,18860.374313372227,0,162.17532691682757,0,0
17 Jun 11:00,17947.71914124719,0,222.81048267138985,0,0
17 Jun 12:00,18674.384321100297,0,258.32852635792386,0,0
17 Jun 13:00,212.8280156437634,0,267.4603614729882,0,0
17 Jun 14:00,0,0,275.4595769444032,0,0
17 Jun 15:00,0,0,287.2662080863582,0,0
17 Jun 16:00,0,0,283.32563866112923,0,0
17 Jun 17:00,0,0,271.76362405781316,0,0
17 Jun 18:00,0,0,399.54696696987907,0,0
17 Jun 19:00,13350.370699075742,0,338.9033872125821,0,0
17 Jun 20:00,0,0,407.6141848866118,0,0
17 Jun 21:00,0,1117.7659636641313,5645.79664923135,0,0
17 Jun 22:00,0,1180.9064651810645,2665.5964934102153,0,0
17 Jun 23:00,0,1533.9954106166435,3396.90321406538,0,0
18 Jun 00:00,0,2105.749848712286,2155.1067623314025,0,0
18 Jun 01:00,0,2673.7465302846904,1572.9868266197502,0,0
18 Jun 02:00,0,2798.145824547178,1684.5707300255774,0,0
18 Jun 03:00,0,2600.119808446722,1414.7081809288422,0,0
18 Jun 04:00,0,2405.520980279363,1386.6416499774161,0,0
18 Jun 05:00,3596.1715138132163,2219.1868784147664,1449.7208942834422,0,0
18 Jun 06:00,0,2020.7562023490163,968.2853692640505,0,0
18 Jun 07:00,0,1825.7488093887666,1432.2357867554529,0,0
18 Jun 08:00,19673.737473251134,1578.0620686719224,2881.576144915461,0,0
18 Jun 09:00,14371.680882435807,0,359.4177023030602,0,0
18 Jun 10:00,18823.208190916008,0,130.00594196679634,0,0
18 Jun 11:00,17981.36036191561,0,185.90649570186488,0,0
18 Jun 12:00,18860.24466101597,0,225.83062412253932,0,0
18 Jun 13:00,0,0,243.92381392502304,0,0
18 Jun 14:00,0,0,272.1835024148112,0,0
18 Jun 15:00,0,0,279.75828501456914,0,0
18 Jun 16:00,0,0,271.83062936520685,0,0
18 Jun 17:00,0,0,254.43255246048383,0,0
18 Jun 18:00,0,0,394.9876494575626,0,0
18 Jun 19:00,0,0,357.16238612192996,0,0
18 Jun 20:00,0,0,293.11602991692286,0,0
18 Jun 21:00,0,0,5930.810147338859,0,606.4814688634673
18 Jun 22:00,0,0,2199.3925923827574,0,442.8528195116174
18 Jun 23:00,0,0,2600.5291836689144,0,213.66589939721655
19 Jun 00:00,0,89.66790403413364,1863.2034268839286,0,7.736971382655114
19 Jun 01:00,0,383.5263347229473,1328.6092820580031,0,0
19 Jun 02:00,0,517.8281527011865,1551.365783402738,0,0
19 Jun 03:00,0,539.0206667868041,1547.7763123783527,0,0
19 Jun 04:00,0,560.2456994450787,1567.4653066633716,0,0
19 Jun 05:00,8086.054121440986,581.4672754319766,1601.1716397090531,0,0
19 Jun 06:00,0,602.7222861126182,1672.8896450616064,0,0
19 Jun 07:00,0,623.9716312870584,1792.1411823773558,0,0
19 Jun 08:00,0,461.8384458643586,2098.0362481257716,0,0
19 Jun 09:00,8925.662305996502,0,437.9985121861919,0,0
19 Jun 10:00,17994.343095926528,0,235.40513256364076,0,0
19 Jun 11:00,17920.42174140588,0,286.17808645752655,0,0
19 Jun 12:00,18861.161554315004,0,303.93684683263706,0,0
19 Jun 13:00,5397.214004596055,0,292.508464603273,0,0
19 Jun 14:00,0,0,275.26232043676026,0,0
19 Jun 15:00,0,0,264.94176957585984,0,0
19 Jun 16:00,0,0,247.93148731098086,0,0
19 Jun 17:00,0,0,298.0177673737607,0,0
19 Jun 18:00,0,0,451.2151416822471,0,0
19 Jun 19:00,0,0,415.30819757203307,0,0
19 Jun 20:00,0,0,469.8953574970316,0,0
19 Jun 21:00,0,0,9573.886727506011,0,310.15479743965693
19 Jun 22:00,0,79.35663452552133,4285.5368321434835,0,22.358841400658843
19 Jun 23:00,0,529.2026859627875,4660.224602053896,0,0
20 Jun 00:00,0,1069.000052489191,3623.8956469799864,0,0
20 Jun 01:00,0,1605.986144476402,4468.344744818296,0,0
20 Jun 02:00,0,1986.1914977331326,4637.953893648642,0,0
20 Jun 03:00,0,2255.4144424853434,4786.2786720734675,0,0
20 Jun 04:00,0,2524.5874738946004,4414.200934358017,0,0
20 Jun 05:00,899.0120994453197,2528.234893071051,2769.306132448095,0,0
20 Jun 06:00,0,2342.156267419447,2997.5403528045135,0,0
20 Jun 07:00,0,2156.14386740072,3165.827869308934,0,0
20 Jun 08:00,0,1921.685342972618,3564.545270928969,0,0
20 Jun 09:00,11695.875847627758,0,412.19598767941073,0,0
20 Jun 10:00,17957.87064920063,0,238.07204737661425,0,0
20 Jun 11:00,18859.13151255155,0,235.69301125948334,0,0
20 Jun 12:00,17920.664673260577,0,243.3564672285939,0,0
20 Jun 13:00,0,0,235.48369913463807,0,0
20 Jun 14:00,0,0,226.0262697965234,0,0
20 Jun 15:00,0,0,226.4232763792035,0,0
20 Jun 16:00,0,0,223.744195999824,0,0
20 Jun 17:00,0,0,226.6009929021635,0,0
20 Jun 18:00,0,0,451.92499852405564,0,0
20 Jun 19:00,0,0,378.4886690500054,0,0
20 Jun 20:00,0,0,417.55989136288827,0,0
20 Jun 21:00,0,943.8181058165204,7741.506340970814,0,0
20 Jun 22:00,0,1143.2723965581624,3950.770412489541,0,0
20 Jun 23:00,0,1423.9560508224838,4338.442886933871,0,0
21 Jun 00:00,0,1756.3014144683984,4482.391197543655,0,0
21 Jun 01:00,0,2088.308642363753,4621.945754762477,0,0
21 Jun 02:00,0,2359.0096446997645,4211.3559429479765,0,0
21 Jun 03:00,0,2597.8859842569673,2672.886963694876,0,0
21 Jun 04:00,0,2833.124974509892,2606.4179032088355,0,0
21 Jun 05:00,0,2806.7961652012577,2486.1483195550654,0,0
21 Jun 06:00,0,2587.543909583152,2347.983070958298,0,0
21 Jun 07:00,0,2371.6125991861786,2575.865673663863,0,0
21 Jun 08:00,0,2211.583560601504,2194.7119542141554,0,0
21 Jun 09:00,8962.30028000885,2085.3533251401786,2721.1117216453003,0,0
21 Jun 10:00,11626.275062254002,1959.3164567383462,0,0,0
21 Jun 11:00,12559.84088432086,1858.4664280976065,148.15418158169004,0,0
21 Jun 12:00,9814.113802587506,1775.336950479417,1754.4213957906143,0,0
21 Jun 13:00,888.8311838463823,1692.2555861876863,4304.691543848135,0,0
21 Jun 14:00,0,1706.0829373669812,5936.9412894825755,0,0
21 Jun 15:00,0,1777.0297322779263,6045.9365332936695,0,0
21 Jun 16:00,0,1851.5849334001632,5990.691348880778,0,0
21 Jun 17:00,0,1910.3059853261373,863.6170882646558,0,0
21 Jun 18:00,0,1939.4782179636604,7178.411670623049,0,0
21 Jun 19:00,0,1972.0793921830145,7839.170491712429,0,0
21 Jun 20:00,0,2025.6091007297173,5631.641485430609,0,0
21 Jun 21:00,0,2100.1411860021676,6253.182650874375,0,0
21 Jun 22:00,0,2171.1991917136215,2805.177772151987,0,0
21 Jun 23:00,0,2282.270254080021,6042.685066396602,0,0
22 Jun 00:00,0,2439.929187479064,6475.91950341523,0,0
22 Jun 01:00,0,2594.3316088911242,2308.9124914811323,0,0
22 Jun 02:00,0,2703.5040895442044,1857.3579641490344,0,0
22 Jun 03:00,0,2798.4850124195914,2135.9801514561254,0,0
22 Jun 04:00,0,2890.1457097605776,1481.802653257638,0,0
22 Jun 05:00,4494.9221695731285,2888.096262072289,1037.8938181711035,0,0
22 Jun 06:00,0,2825.212540072956,1152.0547473241452,0,0
22 Jun 07:00,0,2762.318289100823,1209.805736732034,0,0
22 Jun 08:00,2641.849993458256,2687.0776551753816,1529.6577637307764,0,0
22 Jun 09:00,9823.510635793662,2615.1731128433776,979.0998883628268,0,0
22 Jun 10:00,12523.3232836276,2539.778094667244,0,0,0
22 Jun 11:00,18860.430359080212,2505.263674199569,0,0,0
22 Jun 12:00,13460.42076403526,2518.3553999681876,40.989117040691326,0,0
22 Jun 13:00,6298.077268396298,2527.9703912221526,3071.2400411558842,0,0
22 Jun 14:00,0,2480.3718820188437,4830.279457899472,0,0
22 Jun 15:00,0,2410.2789410746213,4958.6022207355045,0,0
22 Jun 16:00,0,2336.6956477994586,4958.6022207355045,0,0
22 Jun 17:00,0,2266.3800473512238,0,0,0
22 Jun 18:00,2699.2160698196462,2204.456431354771,6662.003043935093,0,0
22 Jun 19:00,4498.139958883243,2142.5752660666,6898.406070871072,0,0
22 Jun 20:00,0,2213.244148586297,5148.394204890895,0,0
22 Jun 21:00,0,2378.4458754923508,6621.171386696766,0,0
22 Jun 22:00,0,2543.395720819246,1538.3464571943143,0,0
22 Jun 23:00,0,2769.1335763261777,6740.796146865719,0,0
23 Jun 00:00,0,3038.274008849923,7031.954203757493,0,0
23 Jun 01:00,0,3307.1724897677054,82.24268077704757,0,0
23 Jun 02:00,0,3442.8917013871855,473.8115834430536,0,0
23 Jun 03:00,0,3471.7917992464263,301.5147766918239,0,0
23 Jun 04:00,0,3504.067394242729,269.5875786690687,0,0
23 Jun 05:00,8086.1036845017625,3387.313664165149,365.9191962034188,0,0
23 Jun 06:00,0,3146.3345278864776,342.7116296913352,0,0
23 Jun 07:00,0,2909.0396371842817,808.0799563287311,0,0
23 Jun 08:00,899.8900753292578,2776.718373053071,788.2471555175634,0,0
23 Jun 09:00,11623.107525935942,0,331.02010489514504,0,0
23 Jun 10:00,16160.32427891795,0,135.13676077268818,0,0
23 Jun 11:00,17956.970053081197,0,177.03911127206356,0,0
23 Jun 12:00,18822.375070471793,0,211.0994665159088,0,0
23 Jun 13:00,5396.229697576807,0,220.65378215760032,0,0
23 Jun 14:00,0,0,245.72228694384194,0,0
23 Jun 15:00,0,0,256.85378227471773,0,0
23 Jun 16:00,0,0,255.58251531340008,0,0
23 Jun 17:00,0,0,243.4028855071848,0,0
23 Jun 18:00,0,0,416.94369213579057,0,0
23 Jun 19:00,0,0,416.44229790823124,0,0
23 Jun 20:00,0,0,446.8450601561333,0,0
23 Jun 21:00,0,2335.603745894555,6096.880032297279,0,0
23 Jun 22:00,0,2386.6995410947075,2228.373721569557,0,0
23 Jun 23:00,0,2561.4664152845794,2432.168594796465,0,0
24 Jun 00:00,0,2830.638425861171,1466.1526689424256,0,0
24 Jun 01:00,0,3099.9049944866606,720.9200963742225,0,0
24 Jun 02:00,0,3307.8322223972827,350.1167159124709,0,0
24 Jun 03:00,0,3484.0193194268813,537.3293321877196,0,0
24 Jun 04:00,0,3656.668964798358,192.69299224155725,0,0
24 Jun 05:00,1796.8184822055973,3616.335391301907,291.6329219354877,0,0
24 Jun 06:00,0,3418.2060754677236,430.4656307970174,0,0
24 Jun 07:00,0,3223.504323645328,762.6304787109812,0,0
24 Jun 08:00,6287.805809741437,2989.6883767328823,1020.4105550748468,0,0
24 Jun 09:00,11661.348036619927,0,360.81538902381493,0,0
24 Jun 10:00,17921.15635705584,0,183.0133222081453,0,0
24 Jun 11:00,18882.075181422235,0,214.61982797628968,0,0
24 Jun 12:00,17958.574078657475,0,245.0761764890532,0,0
24 Jun 13:00,6298.992944300742,0,248.10854517254265,0,0
24 Jun 14:00,0,0,248.0654096954718,0,0
24 Jun 15:00,0,0,265.543443260294,0,0
24 Jun 16:00,0,0,265.9883665012215,0,0
24 Jun 17:00,0,0,255.52946364800326,0,0
24 Jun 18:00,0,0,411.40250526364275,0,0
24 Jun 19:00,0,0,426.50139994128943,0,0
24 Jun 20:00,0,0,462.3869016077726,0,0
24 Jun 21:00,0,1446.6781899495702,6458.820081477191,0,0
24 Jun 22:00,0,1600.3456747628315,3449.4128096845584,0,0
24 Jun 23:00,0,1926.7920265434077,3877.7898563331364,0,0
25 Jun 00:00,0,2382.9083000460446,2082.3444582650313,0,0
25 Jun 01:00,0,2839.008741585512,1821.8630510180408,0,0
25 Jun 02:00,0,3137.037879223392,1874.5651196603603,0,0
25 Jun 03:00,0,3334.2489222923136,1293.2354667198058,0,0
25 Jun 04:00,0,3527.917604780501,1146.716736577235,0,0
25 Jun 05:00,3596.141667203125,3292.274162774376,1226.2366451864,0,0
25 Jun 06:00,0,2767.431199372261,1098.3099081596265,0,0
25 Jun 07:00,0,2238.6189646167322,1420.3976416487765,0,0
25 Jun 08:00,0,1808.3978399836985,2163.5938508700924,0,0
25 Jun 09:00,11696.043597573473,0,363.47364984198947,0,0
25 Jun 10:00,17921.185414507258,0,188.48750979707347,0,0
25 Jun 11:00,18883.70150416701,0,218.6822381178647,0,0
25 Jun 12:00,17958.575760506483,0,240.2302087034625,0,0
25 Jun 13:00,6298.993492333967,0,239.08110181036545,0,0
25 Jun 14:00,0,0,235.08313981338745,0,0
25 Jun 15:00,0,0,249.42851888862356,0,0
25 Jun 16:00,0,0,249.1907801116297,0,0
25 Jun 17:00,0,0,239.83252264900491,0,0
25 Jun 18:00,0,0,391.93882832399464,0,0
25 Jun 19:00,0,0,362.54557804115126,0,0
25 Jun 20:00,0,0,447.09965491808043,0,0
25 Jun 21:00,0,443.9689511097409,5229.725859418056,0,0
25 Jun 22:00,0,631.1672659382658,2224.671440383666,0,0
25 Jun 23:00,0,914.9261872578151,2886.6896354497653,0,0
26 Jun 00:00,0,1267.2806397682664,3115.6003353258097,0,0
26 Jun 01:00,0,1619.2595651933136,3349.5425223939096,0,0
26 Jun 02:00,0,1898.7263136032218,3459.923017415487,0,0
26 Jun 03:00,0,2138.6643315936108,2371.130622454193,0,0
26 Jun 04:00,0,2374.9579350654635,2170.8142607202058,0,0
26 Jun 05:00,0,2348.8539065078535,1977.318490934589,0,0
26 Jun 06:00,0,2153.544913088699,2055.7923036627876,0,0
26 Jun 07:00,0,1954.8816583946739,2068.2322435358765,0,0
26 Jun 08:00,16920.017095519765,1735.3187073603156,3397.1117872286864,0,0
26 Jun 09:00,12561.213774383761,0,375.07035772960177,0,0
26 Jun 10:00,17994.6947814822,0,182.72434661708795,0,0
26 Jun 11:00,17920.76338117717,0,208.628124432311,0,0
26 Jun 12:00,18861.506645823607,0,224.0531394134716,0,0
26 Jun 13:00,5397.312918590209,0,225.24974041896087,0,0
26 Jun 14:00,0,0,236.31667854719558,0,0
26 Jun 15:00,0,0,243.98416396200227,0,0
26 Jun 16:00,0,0,240.54602501744216,0,0
26 Jun 17:00,0,0,230.91979505445588,0,0
26 Jun 18:00,0,0,449.8800334518408,0,0
26 Jun 19:00,0,0,376.78858327948655,0,0
26 Jun 20:00,0,0,289.49667488567843,0,0
26 Jun 21:00,0,910.7620017992402,7052.838282720193,0,0
26 Jun 22:00,0,1325.8257669503867,4307.313149684886,0,0
26 Jun 23:00,0,1728.6632321324234,4671.098184805402,0,0
27 Jun 00:00,0,2134.697341871936,4914.177994235113,0,0
27 Jun 01:00,0,2536.9307692043963,3139.031896901859,0,0
27 Jun 02:00,0,2772.963498577102,2912.999710264113,0,0
27 Jun 03:00,0,2884.5418289558293,2568.2459040939557,0,0
27 Jun 04:00,0,2999.4944023809,2550.3350503377173,0,0
27 Jun 05:00,0,2726.170462794133,2236.343506297016,0,0
27 Jun 06:00,0,2156.7063245943905,2276.78770525153,0,0
27 Jun 07:00,0,1589.2658368285795,2557.9734769454776,0,0
27 Jun 08:00,18837.272026563976,1148.9391772718418,2486.8895484155414,0,0
27 Jun 09:00,10724.65094179604,0,336.1082408252328,0,0
27 Jun 10:00,17919.226925722494,0,186.53704106080522,0,0
27 Jun 11:00,18859.952683238134,0,232.15569143212323,0,0
27 Jun 12:00,17957.05567122075,0,253.9234236997918,0,0
27 Jun 13:00,6298.479951976354,0,250.46298555432062,0,0
27 Jun 14:00,0,0,244.94828355890505,0,0
27 Jun 15:00,0,0,247.4193473830328,0,0
27 Jun 16:00,0,0,199.5201056212288,0,0
27 Jun 17:00,0,0,210.70237594091046,0,0
27 Jun 18:00,0,0,436.52355156199104,0,0
27 Jun 19:00,0,0,356.46715416686243,0,0
27 Jun 20:00,0,0,365.24028049231737,0,0
27 Jun 21:00,0,0,7357.541351062814,0,670.7542664216658
27 Jun 22:00,0,0,2953.273102319949,0,416.3901524343441
27 Jun 23:00,0,7.535248057738038,3194.127039932888,0,107.29420331218999
28 Jun 00:00,0,276.0859328409137,2193.9669672842915,0,0
28 Jun 01:00,0,659.8610920068564,2233.8954838446575,0,0
28 Jun 02:00,0,949.5284124553909,2655.938846801722,0,0
28 Jun 03:00,0,1177.739927677286,2926.0961858760256,0,0
28 Jun 04:00,0,1405.7030160549875,3172.7036308137335,0,0
28 Jun 05:00,8086.0669061931885,1331.3433299109545,2593.669284967454,0,0
28 Jun 06:00,0,1053.0685349406283,1976.937556405375,0,0
28 Jun 07:00,0,770.9159719200303,1502.3327344784595,0,0
28 Jun 08:00,6289.732350235311,564.5368830848453,1601.170425702426,0,0
28 Jun 09:00,14353.912582274546,418.71764357665467,1136.1299776863236,0,0
28 Jun 10:00,9791.073874715577,272.84586804866564,1126.4824860758026,0,0
28 Jun 11:00,12525.732153728102,127.02256661644493,1216.1537841961892,0,0
28 Jun 12:00,9862.649307287253,11.670193193632857,2464.4097759620226,0,15.299440395973207
28 Jun 13:00,0,0,6298.678012270936,0,137.59746594748063
28 Jun 14:00,0,0,7123.679398567533,0,184.9699980437789
28 Jun 15:00,0,0,7124.020465832098,0,153.115673374212
28 Jun 16:00,0,0,7604.726019511966,0,124.49245768493824
28 Jun 17:00,0,0,1766.001545205576,0,196.30848529489754
28 Jun 18:00,0,0,9685.291774671869,0,343.7713102518285
28 Jun 19:00,1799.597632668896,0,8897.651893128923,0,484.0819774814435
28 Jun 20:00,0,0,6622.711608139048,0,370.8824363279148
28 Jun 21:00,0,7.580933783791429,6610.332492506175,0,85.9527480620515
28 Jun 22:00,0,228.26781959675887,1129.9774258954596,0,0
28 Jun 23:00,0,432.0126580934259,6928.307198916332,0,0
29 Jun 00:00,0,557.3467766909654,7115.257057045196,0,0
